Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Maryland,N/A,1940,District 6,"52,258","Johnson, Walter P.",Challenger,"60,037","Byron, William D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"7,779",D,0,46.54,53.46,
House,Massachusetts,N/A,1940,District 1,"72,750","Treadway, Allen T.",Incumbent,"54,634","Akey, Clifford J.",Challenger,N/A,N/A,N/A,N/A,N/A,"18,116",R,0,57.11,42.89,
House,Massachusetts,N/A,1940,District 2,"76,373","Clason, Charles R.",Incumbent,"54,428","Doyle, Patrick A.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,945",R,0,58.39,41.61,
House,Massachusetts,N/A,1940,District 3,"60,676","Simoneau, Edward T.",Challenger,"72,839","Casey, Joseph E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"12,163",D,0,45.45,54.55,
House,Massachusetts,N/A,1940,District 4,"70,542","Holmes, Pehr G.",Incumbent,"60,988","McGrail, Frank J.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,554",R,0,53.63,46.37,
House,Massachusetts,N/A,1940,District 5,"120,435","Rogers, Edith Nourse",Incumbent,"37,593","Roane, Francis J.",Challenger,N/A,N/A,N/A,N/A,N/A,"82,842",R,0,76.21,23.79,
House,Massachusetts,N/A,1940,District 6,"88,834","Bates, George J.",Incumbent,"35,214","Burns, James D.",Challenger,N/A,N/A,N/A,N/A,N/A,"53,620",R,0,71.61,28.39,
House,Massachusetts,N/A,1940,District 7,"52,701","Haskell, William Henry",Challenger,"89,966","Connery, Lawrence J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"37,265",D,0,36.94,63.06,
House,Massachusetts,N/A,1940,District 8,"57,217","Irwin, John J.",Challenger,"71,127","Healey, Arthur D.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,910",D,0,44.58,55.42,
House,Massachusetts,N/A,1940,District 9,"74,922","Luce, Robert",Incumbent,"81,523","Eliot, Thomas H.",Challenger,N/A,N/A,N/A,N/A,N/A,"6,601",D,0,47.89,52.11,
House,Massachusetts,N/A,1940,District 10,"78,029","Tinkham, George Holden",Incumbent,"54,093","Owens, David M.",Challenger,N/A,N/A,N/A,N/A,N/A,"23,936",R,0,59.06,40.94,
House,Massachusetts,N/A,1940,District 11,"13,176","Green, Benjamin J.",Challenger,"58,041","Flaherty, Thomas A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,865",D,0,18.5,81.5,
House,Massachusetts,N/A,1940,District 12,"27,302","Allen, Henry J.",Challenger,"97,588","McCormack, John W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"70,286",D,0,21.86,78.14,
House,Massachusetts,N/A,1940,District 13,"92,651","Wigglesworth, Richard B.",Incumbent,"48,606","O'Neill, Francis G.",Challenger,N/A,N/A,N/A,N/A,N/A,"44,045",R,0,65.59,34.41,
House,Massachusetts,N/A,1940,District 14,"65,780","Martin, Joseph William Jr.",Incumbent,"55,241","Cole, Harold E.",Challenger,N/A,N/A,N/A,N/A,N/A,"10,539",R,0,54.35,45.65,
House,Massachusetts,N/A,1940,District 15,"73,358","Gifford, Charles L.",Incumbent,"53,581","Backus, George F.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,777",R,0,57.79,42.21,
House,Michigan,N/A,1940,District 1,"21,399","Marshall, Donald J.",Challenger,"87,451","Tenerowicz, Rudolph G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"66,052",D,0,19.66,80.34,
House,Michigan,N/A,1940,District 2,"72,235","Michener, Earl C.",Incumbent,"43,733","Burr, Redmond M.",Challenger,N/A,N/A,N/A,N/A,N/A,"28,502",R,0,62.29,37.71,
House,Michigan,N/A,1940,District 3,"74,614","Shafer, Paul W.",Incumbent,"45,138","McSherry, Charles T.",Challenger,N/A,N/A,N/A,N/A,N/A,"29,476",R,0,62.31,37.69,
House,Michigan,N/A,1940,District 4,"65,666","Hoffman, Clare E.",Incumbent,"40,443","Jarvis, Harvey Hope",Challenger,N/A,N/A,N/A,N/A,N/A,"25,223",R,0,61.89,38.11,
House,Michigan,N/A,1940,District 5,"65,240","Jonkman, Bartel J.",Challenger,"56,172","Heyns, Garrett",Challenger,N/A,N/A,N/A,N/A,N/A,"9,068",R,0,53.73,46.27,
House,Michigan,N/A,1940,District 6,"77,340","Blackney, William W.",Incumbent,"73,629","Adair, Charles R.",Challenger,N/A,N/A,N/A,N/A,N/A,"3,711",R,0,51.23,48.77,
House,Michigan,N/A,1940,District 7,"73,926","Wolcott, Jesse P.",Incumbent,"39,416","Wagner, Albert A.",Challenger,N/A,N/A,N/A,N/A,N/A,"34,510",R,0,65.22,34.78,
House,Michigan,N/A,1940,District 8,"68,265","Crawford, Fred L.",Incumbent,"43,297","Schwinger, Louis C.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,968",R,0,61.19,38.81,
House,Michigan,N/A,1940,District 9,"52,343","Engel, Albert J.",Incumbent,"39,667","Fox, Noel P.",Challenger,N/A,N/A,N/A,N/A,N/A,"12,676",R,0,56.89,43.11,
House,Michigan,N/A,1940,District 10,"52,685","Woodruff, Roy O.",Incumbent,"32,289","Kelly, William J.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,396",R,0,62,38,
House,Michigan,N/A,1940,District 11,"48,087","Bradley, Fred",Incumbent,"45,826","Lund, Wendell L.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,261",R,0,51.2,48.8,
House,Michigan,N/A,1940,District 12,"44,733","Bennett, John B.",Challenger,"47,429","Hook, Frank E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,696",D,0,48.54,51.46,
House,Michigan,N/A,1940,District 13,"55,115","McLeod, Clarence J.",Incumbent,"66,985","O'Brien, George D.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,870",D,0,45.14,54.86,
House,Michigan,N/A,1940,District 14,"55,910","Shaeffer, George B.",Challenger,"80,463","Rabaut, Louis C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,553",D,0,41,59,
House,Michigan,N/A,1940,District 15,"52,131","Fraser, Archie C.",Challenger,"85,239","Dingell, John D. Sr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,108",D,0,37.95,62.05,
House,Michigan,N/A,1940,District 16,"51,276","Ford, Robert W.",Challenger,"73,956","Lesinski, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,680",D,0,40.94,59.06,
House,Michigan,N/A,1940,District 17,"82,809","Dondero, George A.",Incumbent,"68,195","Allen, Draper",Challenger,N/A,N/A,N/A,N/A,N/A,"14,614",R,0,54.84,45.16,
House,Minnesota,N/A,1940,District 1,"88,814","Andresen, August H.",Incumbent,"27,479","Murphy, Francis L.",Challenger,Farmer-Labor,"20,700","Anderson, Endre B.",Challenger,N/A,"61,335",R,15.11,76.37,23.63,
House,Minnesota,N/A,1940,District 2,"66,610","O'Hara, Joseph P.",Challenger,"57,673","Ryan, Elmer J.",Incumbent,Farmer-Labor,"11,534","McNaught, C. E.",Challenger,N/A,"8,937",R,8.49,53.6,46.4,
House,Minnesota,N/A,1940,District 3,"63,854","Gale, Richard P.",Challenger,"28,321","Hogan, Martin A.",Challenger,Farmer-Labor,"50,222","Teigan, Henry G.",Challenger,N/A,"13,632",R,35.27,69.27,30.73,
House,Minnesota,N/A,1940,District 4,"68,525","Maas, Melvin J.",Incumbent,"15,050","Moran, Willard J.",Challenger,Farmer-Labor,"32,898","Siegel, George L.",Challenger,N/A,"35,627",R,28.25,81.99,18.01,
House,Minnesota,N/A,1940,District 5,"79,491","Youngdahl, Oscar",Incumbent,"20,720","Dowling, Lamoine Montgomery",Challenger,Farmer-Labor,"52,289","Johnson, Dewey W.",Challenger,N/A,"27,202",R,34.29,79.32,20.68,
House,Minnesota,N/A,1940,District 6,"84,023","Knutson, Harold",Incumbent,"52,504","O'Brien, E. Thomas",Challenger,N/A,N/A,N/A,N/A,N/A,"31,519",R,0,61.54,38.46,
House,Minnesota,N/A,1940,District 7,"65,958","Andersen, H. Carl",Incumbent,"21,796","O'Connor, J. L.",Challenger,Farmer-Labor,"42,356","Peterson, Harold L.",Challenger,N/A,"23,602",R,32.55,75.16,24.84,
House,Minnesota,N/A,1940,District 8,"74,521","Pittenger, William A.",Incumbent,"23,845","Raihala, M. W.",Challenger,Farmer-Labor,"39,252","Bernard, John T.",Challenger,N/A,"35,269",R,28.52,75.76,24.24,
House,Minnesota,N/A,1940,District 9,"48,324","Butler, Colvin G.",Challenger,"15,507","Timm, Frank H.",Challenger,Farmer-Labor,"48,999","Buckler, Richard Thompson",Incumbent,N/A,675,FL,43.43,75.71,24.29,
House,Mississippi,N/A,1940,District 1,N/A,N/A,N/A,"19,390","Rankin, John E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,390",D,0,0,100,
House,Mississippi,N/A,1940,District 2,N/A,N/A,N/A,"16,939","Doxey, Wall",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,939",D,0,0,100,
House,Mississippi,N/A,1940,District 3,N/A,N/A,N/A,"16,597","Whittington, William M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,597",D,0,0,100,
House,Mississippi,N/A,1940,District 4,N/A,N/A,N/A,"15,329","Ford, Aaron Lane",Incumbent,N/A,N/A,N/A,N/A,N/A,"15,329",D,0,0,100,
House,Mississippi,N/A,1940,District 5,N/A,N/A,N/A,"24,079","Collins, Ross A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,079",D,0,0,100,
House,Mississippi,N/A,1940,District 6,N/A,N/A,N/A,"26,679","Colmer, William M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"26,679",D,0,0,100,
House,Mississippi,N/A,1940,District 7,N/A,N/A,N/A,"29,799","McGehee, Dan R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,799",D,0,0,100,
House,Missouri,N/A,1940,District 1,"61,123","Beardsley, Henry S.",Challenger,"62,461","Romjue, Milton A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"1,338",D,0,49.46,50.54,
House,Missouri,N/A,1940,District 2,"66,794","Miller, Roy O.",Challenger,"77,922","Nelson, William Lester",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,128",D,0,46.16,53.84,
House,Missouri,N/A,1940,District 3,"67,757","Maughmer, Fred",Challenger,"77,424","Duncan, Richard Meloan",Incumbent,N/A,N/A,N/A,N/A,N/A,"9,667",D,0,46.67,53.33,
House,Missouri,N/A,1940,District 4,"48,181","Mitchell, John W.",Challenger,"72,331","Bell, C. Jasper",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,150",D,0,39.98,60.02,
House,Missouri,N/A,1940,District 5,"53,390","Hanna, Forest W.",Challenger,"63,202","Shannon, Joseph B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"9,812",D,0,45.79,54.21,
House,Missouri,N/A,1940,District 6,"78,746","Bennett, Philip A.",Challenger,"67,902","Wood, Reuben T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,844",R,0,53.7,46.3,
House,Missouri,N/A,1940,District 7,"86,547","Short, Dewey",Incumbent,"59,344","Sigars, Vernon",Challenger,N/A,N/A,N/A,N/A,N/A,"27,203",R,0,59.32,40.68,
House,Missouri,N/A,1940,District 8,"61,567","Banta, Parke M.",Challenger,"64,263","Williams, Clyde",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,696",D,0,48.93,51.07,
House,Missouri,N/A,1940,District 9,"48,704","Meyer, F. B.",Challenger,"60,204","Cannon, Clarence",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,500",D,0,44.72,55.28,
House,Missouri,N/A,1940,District 10,"51,755","Davenport, C. E.",Challenger,"69,859","Zimmerman, Orville",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,104",D,0,42.56,57.44,
House,Missouri,N/A,1940,District 11,"68,088","Riley, Charles J.",Challenger,"85,722","Sullivan, John B.",Challenger,N/A,N/A,N/A,N/A,N/A,"17,634",D,0,44.27,55.73,
House,Missouri,N/A,1940,District 12,"127,005","Ploeser, Walter C.",Challenger,"108,605","Anderson, C. Arthur",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,400",R,0,53.9,46.1,
House,Missouri,N/A,1940,District 13,"45,262","Sanford, W. S.",Challenger,"82,417","Cochran, John J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"37,155",D,0,35.45,64.55,
House,Montana,N/A,1940,District 1,"56,616","Rankin, Jeanette",Challenger,"47,352","O'Connell, Jerry J.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,264",R,0,54.46,45.54,
House,Montana,N/A,1940,District 2,"49,710","Hoiness, Melvin N.",Challenger,"83,101","O'Connor, James F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,391",D,0,37.43,62.57,
House,Nebraska,N/A,1940,District 1,"64,431","Copeland, Oren S.",Challenger,"51,524","Luckey, Henry C.",Challenger,N/A,N/A,N/A,N/A,N/A,"12,907",R,0,55.57,44.43,
House,Nebraska,N/A,1940,District 2,"52,669","Metcalfe, Theodore W.",Challenger,"68,760","McLaughlin, Charles F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"16,091",D,0,43.37,56.63,
House,Nebraska,N/A,1940,District 3,"90,561","Stefan, Karl",Incumbent,"19,253","McGonigle, Victor J.",Challenger,N/A,N/A,N/A,N/A,N/A,"71,308",R,0,82.47,17.53,
House,Nebraska,N/A,1940,District 4,"66,966","Curtis, Carl T.",Incumbent,"29,311","Canaday, R. O.",Challenger,N/A,N/A,N/A,N/A,"19,807","37,655",R,0,69.56,30.44,
House,Nebraska,N/A,1940,District 5,"45,548","Howard, Bert",Challenger,"63,025","Coffee, Harry B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"17,477",D,0,41.95,58.05,
House,Nevada,N/A,1940,At Large,"18,032","Lattin, Ralph W.",Challenger,"32,714","Scrugham, James G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,682",D,0,35.53,64.47,
House,New Hampshire,N/A,1940,District 1,"57,982","Jenks, Arthur B.",Incumbent,"55,434","Roy, Alphonse",Challenger,N/A,N/A,N/A,N/A,N/A,"2,548",R,0,51.12,48.88,
House,New Hampshire,N/A,1940,District 2,"55,530","Stearns, Foster",Incumbent,"49,260","Moriarty, Daniel J.",Challenger,N/A,N/A,N/A,N/A,N/A,"6,270",R,0,52.99,47.01,
House,New Jersey,N/A,1940,District 1,"97,547","Wolverton, Charles A.",Incumbent,"77,931","Roye, Harry",Challenger,N/A,N/A,N/A,N/A,N/A,"19,616",R,0,55.59,44.41,
House,New Jersey,N/A,1940,District 2,"55,382","Jeffries, Walter Sooy",Incumbent,"60,392","Wene, Elmer H.",Challenger,N/A,N/A,N/A,N/A,N/A,"5,010",D,0,47.84,52.16,
House,New Jersey,N/A,1940,District 3,"70,890","Irwin, Joseph C.",Challenger,"76,048","Sutphin, William H.",Challenger,N/A,N/A,N/A,N/A,N/A,"5,158",D,0,48.24,51.76,
House,New Jersey,N/A,1940,District 4,"69,834","Powers, D. Lane",Incumbent,"54,909","Dignan, Thomas S.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,925",R,0,55.98,44.02,
House,New Jersey,N/A,1940,District 5,"82,840","Eaton, Charles A.",Incumbent,"65,200","Tuttle, Charles R.M.",Challenger,N/A,N/A,N/A,N/A,N/A,"17,640",R,0,55.96,44.04,
House,New Jersey,N/A,1940,District 6,"78,361","McLean, Donald H.",Incumbent,"62,888","Downes, James E.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,473",R,0,55.48,44.52,
House,New Jersey,N/A,1940,District 7,"82,287","Thomas, J. Parnell",Incumbent,"44,527","O'Connell, Mort L.",Challenger,N/A,N/A,N/A,N/A,N/A,"37,760",R,0,64.89,35.11,
House,New Jersey,N/A,1940,District 8,"72,197","Canfield, Gordon",Challenger,"50,622","Rosenkrans, Addison P.",Challenger,N/A,N/A,N/A,N/A,N/A,"21,575",R,0,58.78,41.22,
House,New Jersey,N/A,1940,District 9,"91,352","Osmers, Frank C. Jr.",Incumbent,"54,254","Lebson, Abram A.",Challenger,N/A,N/A,N/A,N/A,N/A,"37,098",R,0,62.74,37.26,
House,New Jersey,N/A,1940,District 10,"64,699","Hartley, Fred A. Jr.",Incumbent,"46,934","Holmwood, William E.",Challenger,N/A,N/A,N/A,N/A,N/A,"17,765",R,0,57.96,42.04,
House,New Jersey,N/A,1940,District 11,"61,606","Vreeland, Albert L.",Incumbent,"46,130","Duffy, Mary C.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,476",R,0,57.18,42.82,
House,New Jersey,N/A,1940,District 12,"67,996","Kean, Robert Winthrop",Challenger,"53,677","Halleran, Thomas J.",Challenger,N/A,N/A,N/A,N/A,N/A,"14,319",R,0,55.88,44.12,
House,New Jersey,N/A,1940,District 13,"39,274","Cuddy, Raymond J.",Challenger,"92,356","Norton, Mary T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"53,082",D,0,29.84,70.16,
House,New Jersey,N/A,1940,District 14,"44,893","Trankler, Otto A.",Challenger,"84,538","Hart, Edward J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"39,645",D,0,34.68,65.32,
House,New Mexico,N/A,1940,At Large,"75,085","Crile, Herman R.",Challenger,"106,972","Anderson, Clinton P.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,887",D,0,41.24,58.76,
House,New York,N/A,1940,District 1,"267,873","Hall, Leonard W.",Incumbent,"141,774","Farah, Frederic S.",Challenger,N/A,N/A,N/A,N/A,N/A,"126,099",R,0,65.39,34.61,
House,New York,N/A,1940,At Large,"2,830,517","Donlon, Mary",Challenger,"3,199,019","O'Day, Caroline",Incumbent,Democrat,"3,182,936","Merritt, Matthew J.",Challenger,"2,822,957","16,083",D,26.45,46.94,53.06,"The other vote was: Kendall, Messmore (Republican) 2,812,066; Estella, Helen G.H. (Prohibition) 5,679; Cranmer, Neil Dow (Prohibition) 5,212"
House,New York,N/A,1940,District 2,"170,004","Styles, Thomas J.",Challenger,"216,309","Barry, William B.",Incumbent,American Labor,"20,827","Napear, Matthew",Challenger,N/A,"46,305",D,5.12,44.01,55.99,
House,New York,N/A,1940,District 3,"17,839","Rosenthal, Samuel",Challenger,"42,884","Pfeifer, Joseph L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,045",D,0,29.38,70.62,
House,New York,N/A,1940,District 4,"25,207","Larossa, Alfred A.",Challenger,"36,995","Cullen, Thomas H.",Incumbent,American Labor,"3,636","Giaratano, Michael",Challenger,N/A,"11,788",D,5.52,40.52,59.48,
House,New York,N/A,1940,District 5,"51,428","Evans, Marcellus Hugh",Incumbent,"63,295","Heffernan, James J.",Challenger,N/A,N/A,N/A,N/A,N/A,"11,867",D,0,44.83,55.17,
House,New York,N/A,1940,District 6,"58,507","Buck, Alfred E.",Challenger,"130,391","Somers, Andrew L.",Incumbent,American Labor,"31,945","Altman, Irving B.",Challenger,N/A,"71,884",D,14.47,30.97,69.03,
House,New York,N/A,1940,District 7,"18,765","Reinlieb, Julius",Challenger,"50,189","Delaney, John J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"31,424",D,0,27.21,72.79,
House,New York,N/A,1940,District 8,"103,753","Offenhender, Jacob M.",Challenger,"217,599","O'Toole, Donald L.",Incumbent,American Labor,"52,972","Brenner, Benjamin",Challenger,N/A,"113,846",D,14.15,32.29,67.71,
House,New York,N/A,1940,District 9,"67,901","McGahie, William J.",Challenger,"92,559","Keogh, Eugene J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,658",D,0,42.32,57.68,
House,New York,N/A,1940,District 10,"21,358","Wilson, Edward H.",Challenger,"57,286","Celler, Emanuel",Incumbent,N/A,N/A,N/A,N/A,N/A,"35,928",D,0,27.16,72.84,
House,New York,N/A,1940,District 11,"42,631","Garrett, Thomas",Challenger,"46,616","O'Leary, James A.",Incumbent,American Labor,"5,193","Roe, Wellington",Challenger,N/A,"3,985",D,5.5,47.77,52.23,
House,New York,N/A,1940,District 12,"2,976","Levine, Joseph",Challenger,"17,176","Dickstein, Samuel",Incumbent,American Labor,"3,664","Harkavy, Bernard",Challenger,N/A,"13,512",D,15.38,14.77,85.23,
House,New York,N/A,1940,District 13,"8,367","Rosenberg, John",Challenger,"18,334","Capozzoli, Louis J.",Challenger,American Labor,"2,534","Bardi, Gino",Challenger,N/A,"9,967",D,8.67,31.34,68.66,
House,New York,N/A,1940,District 14,"13,940","Bakanatch, Peter J.",Challenger,"26,455","Edelstein, M. Michael",Challenger,American Labor,"6,103","Burt, Samuel",Challenger,N/A,"12,515",D,13.13,34.51,65.49,
House,New York,N/A,1940,District 15,"13,158","Wyler, Arthur A.",Challenger,"26,314","Kennedy, Michael J.",Incumbent,American Labor,"4,623","Curran, Joseph",Challenger,N/A,"13,156",D,10.48,33.34,66.66,
House,New York,N/A,1940,District 16,"31,020","Pheiffer, William T.",Challenger,"28,837","Fay, James H.",Incumbent,American Labor,"3,874","Darcy, Thomas",Challenger,N/A,"2,183",R,6.08,51.82,48.18,
House,New York,N/A,1940,District 17,"54,636","Simpson, Kenneth F.",Challenger,"47,155","Kramer, Samuel",Challenger,American Labor,"5,845","Watson, Morris",Challenger,N/A,"7,481",R,5.43,53.67,46.33,
House,New York,N/A,1940,District 18,"24,312","Walker, James B. Jr.",Challenger,"31,151","Kennedy, Martin J.",Incumbent,American Labor,"3,612","O'Sheal, Shaemas",Challenger,N/A,"6,839",D,6.11,43.83,56.17,
