Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Wisconsin,N/A,1968,District 9,"126,392","Davis, Glenn R.",Incumbent,"73,891","Baumann, Carol C.",Challenger,N/A,N/A,N/A,N/A,5,"52,501",R,0,63.11,36.89,
House,Wisconsin,N/A,1968,District 10,"106,266","O'Konski, Alvin E.",Incumbent,"57,889","Hirsch, Timothy J.",Challenger,N/A,N/A,N/A,N/A,N/A,"48,377",R,0,64.74,35.26,
House,Wyoming,N/A,1968,At Large,"77,363","Wold, John S.",Challenger,"45,950","Linford, Velma",Challenger,N/A,N/A,N/A,N/A,N/A,"31,413",R,0,62.74,37.26,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
U.S. HOUSE OF REPRESENTATIVES 1966 in ALL STATES.  Returns shown here are for candidates who received 5% or more of the total votes cast.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes
House,Alabama,N/A,1966,District 1,"58,515","Edwards, Jack",Incumbent,"30,474","Finch, Warren L.",Challenger,N/A,N/A,N/A,N/A,N/A,"28,041",R,0,65.76,34.24,
House,Alabama,N/A,1966,District 2,"49,203","Dickinson, William Louis",Incumbent,"40,832","Whaley, Robert F.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,371",R,0,54.65,45.35,
House,Alabama,N/A,1966,District 3,N/A,N/A,N/A,"61,015","Andrews, George W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"61,015",D,0,0,100,
House,Alabama,N/A,1966,District 4,"38,402","Andrews, Glenn",Challenger,"54,515","Nichols, Bill",Challenger,N/A,N/A,N/A,N/A,N/A,"16,113",D,0,41.33,58.67,
House,Alabama,N/A,1966,District 5,N/A,N/A,N/A,"68,486","Selden, Armistead I. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"68,486",D,0,0,100,
House,Alabama,N/A,1966,District 6,"64,435","Buchanan, John H. Jr.",Incumbent,"37,131","Perry, Walter Emmett",Challenger,N/A,N/A,N/A,N/A,N/A,"27,304",R,0,63.44,36.56,
House,Alabama,N/A,1966,District 7,"40,972","Sherrer, Wayman",Challenger,"73,987","Bevill, Tom",Challenger,N/A,N/A,N/A,N/A,N/A,"33,015",D,0,35.64,64.36,
House,Alabama,N/A,1966,District 8,"26,561","Mayhall, Don",Challenger,"65,982","Jones, Robert Emmett Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"39,421",D,0,28.7,71.3,
House,Alaska,N/A,1966,At Large,"34,040","Pollock, Howard W.",Challenger,"31,867","Rivers, Ralph J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"2,173",R,0,51.65,48.35,
House,Arizona,N/A,1966,District 1,"102,007","Rhodes, John J.",Incumbent,"49,913","Riggs, L. Alton",Challenger,N/A,N/A,N/A,N/A,N/A,"52,094",R,0,67.15,32.85,
House,Arizona,N/A,1966,District 2,"45,326","McGinnis, G. Alfred",Challenger,"66,813","Udall, Morris K.",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,487",D,0,40.42,59.58,
House,Arizona,N/A,1966,District 3,"57,145","Steiger, Sam",Challenger,"43,219","Senner, George F. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,926",R,0,56.94,43.06,
House,Arkansas,N/A,1966,District 1,N/A,N/A,N/A,Unopposed,"Gathings, E. C.",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Arkansas,N/A,1966,District 2,N/A,N/A,N/A,Unopposed,"Mills, Wilbur D.",Challenger,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Arkansas,N/A,1966,District 3,"83,938","Hammerschmidt, John",Challenger,"74,009","Trimble, James W.",Challenger,N/A,N/A,N/A,N/A,N/A,"9,929",R,0,53.14,46.86,
House,Arkansas,N/A,1966,District 4,"46,804","Lowe, Lynn",Challenger,"86,887","Pryor, David H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"40,083",D,0,35.01,64.99,
House,California,N/A,1966,District 1,"143,755","Clausen, Don H.",Incumbent,"77,000","Storer, Thomas T.",Challenger,N/A,N/A,N/A,N/A,N/A,"66,755",R,0,65.12,34.88,
House,California,N/A,1966,District 2,"53,753","Romack, William H.",Challenger,"131,145","Johnson, Harold T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"77,392",D,0,29.07,70.93,
House,California,N/A,1966,District 3,"69,057","Fell, Terry G.",Challenger,"143,177","Moss, John Emerson",Challenger,N/A,N/A,N/A,N/A,N/A,"74,120",D,0,32.54,67.46,
House,California,N/A,1966,District 4,"46,337","McHatton, Tom",Challenger,"67,942","Leggett, Robert L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,605",D,0,40.55,59.45,
House,California,N/A,1966,District 5,"22,778","Macken, Terry R.",Challenger,"56,476","Burton, Phillip",Incumbent,N/A,N/A,N/A,N/A,N/A,"33,698",D,0,28.74,71.26,
House,California,N/A,1966,District 6,"132,506","Mailliard, William S.",Incumbent,"40,514","Grim, Lerue",Challenger,N/A,N/A,N/A,N/A,N/A,"91,992",R,0,76.58,23.42,
House,California,N/A,1966,District 7,"46,763","Champlin, Malcolm M.",Challenger,"84,644","Cohelan, Jeffery",Incumbent,N/A,N/A,N/A,N/A,N/A,"37,881",D,0,35.59,64.41,
House,California,N/A,1966,District 8,"48,727","Britton, Raymond P.",Challenger,"92,263","Miller, George P.",Incumbent,N/A,N/A,N/A,N/A,N/A,"43,536",D,0,34.56,65.44,
House,California,N/A,1966,District 9,"56,784","Durkee, Wilbur G.",Challenger,"97,311","Edwards, Don",Incumbent,N/A,N/A,N/A,N/A,N/A,"40,527",D,0,36.85,63.15,
House,California,N/A,1966,District 10,"156,549","Gubser, Charles S.",Incumbent,"70,013","Leppert, George",Challenger,N/A,N/A,N/A,N/A,N/A,"86,536",R,0,69.1,30.9,
House,California,N/A,1966,District 11,"113,679","Younger, J. Arthur",Incumbent,"77,605","Sullivan, Mark",Challenger,N/A,N/A,N/A,N/A,N/A,"36,074",R,0,59.43,40.57,
House,California,N/A,1966,District 12,"108,070","Talcott, Burt L.",Incumbent,"31,787","Barron, Gerald V.",Challenger,N/A,N/A,N/A,N/A,N/A,"76,283",R,0,77.27,22.73,
House,California,N/A,1966,District 13,"116,701","Teague, Charles M.",Incumbent,"56,240","Storke, Charles A.",Challenger,N/A,N/A,N/A,N/A,N/A,"60,461",R,0,67.48,32.52,
House,California,N/A,1966,District 14,"83,878","Newman, Frank J.",Challenger,"108,668","Waldie, Jerome R.",Challenger,N/A,N/A,N/A,N/A,N/A,"24,790",D,0,43.56,56.44,
House,California,N/A,1966,District 15,"61,550","Van, Dyken Sam",Challenger,"81,733","McFall, John J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"20,183",D,0,42.96,57.04,
House,California,N/A,1966,District 16,"47,329","White, Cecil F.",Challenger,"118,063","Sisk, B. F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"70,734",D,0,28.62,71.38,
House,California,N/A,1966,District 17,"49,615","Cortum, Don",Challenger,"76,962","King, Cecil R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"27,347",D,0,39.2,60.8,
House,California,N/A,1966,District 18,"96,699","Mathias, Robert B.",Challenger,"76,346","Hagen, Harlan",Challenger,N/A,N/A,N/A,N/A,N/A,"20,353",R,0,55.88,44.12,
House,California,N/A,1966,District 19,"50,068","Sutton, William R.",Challenger,"82,592","Holifield, Chet",Challenger,N/A,N/A,N/A,N/A,N/A,"32,524",D,0,37.74,62.26,
House,California,N/A,1966,District 20,"128,896","Smith, H. Allen",Incumbent,"46,730","Freschi, Raymond",Challenger,N/A,N/A,N/A,N/A,N/A,"82,166",R,0,73.39,26.61,
House,California,N/A,1966,District 21,"13,294","Hodges, Norman A.",Challenger,"74,216","Hawkins, Augustus",Incumbent,N/A,N/A,N/A,N/A,N/A,"60,922",D,0,15.19,84.81,
House,California,N/A,1966,District 22,"82,207","Cline, Robert C.",Challenger,"94,420","Corman, James C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"12,213",D,0,46.54,53.46,
House,California,N/A,1966,District 23,"93,320","Clawson, Del",Incumbent,"45,141","O'Connor, Ed",Challenger,N/A,N/A,N/A,N/A,N/A,"48,179",R,0,67.4,32.6,
House,California,N/A,1966,District 24,"148,190","Lipscomb, Glenard P.",Incumbent,"46,115","McNall, Earl G.",Challenger,N/A,N/A,N/A,N/A,N/A,"102,075",R,0,76.27,23.73,
House,California,N/A,1966,District 25,"70,154","Wiggins, Charles E.",Challenger,"63,345","Cameron, Ronald Brooks",Challenger,N/A,N/A,N/A,N/A,N/A,"6,809",R,0,52.55,47.45,
House,California,N/A,1966,District 26,"62,441","Teichner, Irving",Challenger,"103,289","Rees, Thomas M.",Challenger,N/A,N/A,N/A,N/A,N/A,"40,848",D,0,37.68,62.32,
House,California,N/A,1966,District 27,"93,890","Reinecke, Ed",Incumbent,"49,785","Howard, John A.",Challenger,N/A,N/A,N/A,N/A,N/A,"44,105",R,0,65.35,34.65,
House,California,N/A,1966,District 28,"211,404","Bell, Alphonzo",Incumbent,"81,007","Sherman, Lawrence",Challenger,N/A,N/A,N/A,N/A,N/A,"130,397",R,0,72.3,27.7,
House,California,N/A,1966,District 29,"66,079","Orozco, Bill",Challenger,"69,115","Brown, George E. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,036",D,0,48.88,51.12,
House,California,N/A,1966,District 30,"36,506","O'Bryant, Henri Jr.",Challenger,"72,173","Roybal, Edward R.",Incumbent,N/A,N/A,N/A,N/A,N/A,"35,667",D,0,33.59,66.41,
House,California,N/A,1966,District 31,"53,708","Smith, Theodore",Challenger,"92,875","Wilson, Charles H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"39,167",D,0,36.64,63.36,
House,California,N/A,1966,District 32,"139,328","Hosmer, Craig",Incumbent,"34,609","Odell, Tracy",Challenger,N/A,N/A,N/A,N/A,N/A,"104,719",R,0,80.1,19.9,
House,California,N/A,1966,District 33,"102,401","Pettis, Jerry L.",Challenger,"89,071","Dyal, Kenneth W.",Challenger,N/A,N/A,N/A,N/A,N/A,"13,330",R,0,53.48,46.52,
House,California,N/A,1966,District 34,"101,410","Magna, Frank La",Challenger,"127,976","Hanna, Richard T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"26,566",D,0,44.21,55.79,
House,California,N/A,1966,District 35,"189,582","Utt, James Boyd",Incumbent,"69,873","Lenhart, Thomas B.",Challenger,N/A,N/A,N/A,N/A,N/A,"119,709",R,0,73.07,26.93,
House,California,N/A,1966,District 36,"119,274","Wilson, Robert Carlton",Incumbent,"44,365","Godfrey, William C.",Challenger,N/A,N/A,N/A,N/A,N/A,"74,909",R,0,72.89,27.11,
House,California,N/A,1966,District 37,"50,817","Vener, Samuel S.",Challenger,"80,060","Van Deerlin, Lionel",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,243",D,0,38.83,61.17,
House,California,N/A,1966,District 38,"69,444","Barry, Robert R.",Challenger,"83,216","Tunney, John V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,772",D,0,45.49,54.51,
House,Colorado,N/A,1966,District 1,"72,732","Pearson, Greg",Challenger,"92,688","Rogers, Byron G.",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,956",D,0,43.97,56.03,
House,Colorado,N/A,1966,District 2,"95,123","Brotzman, Donald G.",Challenger,"86,685","McVicker, Roy H.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,438",R,0,52.32,47.68,
House,Colorado,N/A,1966,District 3,"71,213","Enoch, David W.",Challenger,"76,270","Evans, Frank E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"5,057",D,0,48.29,51.71,
House,Colorado,N/A,1966,District 4,"59,404","Johnson, James P.",Challenger,"84,107","Aspinall, Wayne N.",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,703",D,0,41.39,58.61,
House,Connecticut,N/A,1966,District 1,"71,353","Bonee, John L.",Challenger,"100,447","Daddario, Emilio Q.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,094",D,0,41.53,58.47,
House,Connecticut,N/A,1966,District 2,"69,402","Goldberg, Joseph H.",Challenger,"90,298","St. Onge, William L.",Challenger,N/A,N/A,N/A,N/A,N/A,"20,896",D,0,43.46,56.54,
House,Connecticut,N/A,1966,District 3,"67,226","Salmona, Stello",Challenger,"86,029","Giaimo, Robert N.",Challenger,American Labor,"8,730","Cook, Robert M.",Challenger,N/A,"18,803",D,5.39,43.87,56.13,
House,Connecticut,N/A,1966,District 4,"86,337","Sibal, Abner W.",Challenger,"89,709","Irwin, Donald J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,372",D,0,49.04,50.96,
House,Connecticut,N/A,1966,District 5,"67,094","Petroni, Romeo G.",Challenger,"96,801","Monagan, John S.",Incumbent,N/A,N/A,N/A,N/A,N/A,"29,707",D,0,40.94,59.06,
House,Connecticut,N/A,1966,District 6,"81,907","Meskill, Thomas J.",Challenger,"79,865","Grabowski, Bernard F.",Challenger,N/A,N/A,N/A,N/A,N/A,"2,042",R,0,50.63,49.37,
House,Delaware,N/A,1966,At Large,"90,961","Roth, William V.",Challenger,"72,132","McDowell, Harris B. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"18,829",R,0,55.77,44.23,
House,Florida,N/A,1966,District 1,N/A,N/A,N/A,"55,547","Sikes, Robert L. F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"55,547",D,0,0,100,
House,Florida,N/A,1966,District 2,"22,281","Hill, Harold",Challenger,"71,565","Fuqua, Don",Incumbent,N/A,N/A,N/A,N/A,N/A,"49,284",D,0,23.74,76.26,
House,Florida,N/A,1966,District 3,N/A,N/A,N/A,"72,038","Bennett, Charles E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"72,038",D,0,0,100,
House,Florida,N/A,1966,District 4,N/A,N/A,N/A,"70,155","Herlong, A. Sydney Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"70,155",D,0,0,100,
House,Florida,N/A,1966,District 5,"75,875","Gurney, Edward J.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"75,875",R,0,100,0,
House,Florida,N/A,1966,District 6,N/A,N/A,N/A,"50,772","Gibbons, Sam M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,772",D,0,0,100,
House,Florida,N/A,1966,District 7,"37,586","Lovingood, Joe Z.",Challenger,"64,498","Haley, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"26,912",D,0,36.82,63.18,
House,Florida,N/A,1966,District 8,"105,019","Cramer, William C.",Incumbent,"43,275","Reynolds, Roy L.",Challenger,N/A,N/A,N/A,N/A,N/A,"61,744",R,0,70.82,29.18,
House,Florida,N/A,1966,District 9,N/A,N/A,N/A,"76,328","Rogers, Paul G.",Challenger,N/A,N/A,N/A,N/A,N/A,"76,328",D,0,0,100,
House,Florida,N/A,1966,District 10,"80,989","Burke, J. Herbert",Challenger,"51,636","Varon, Joe",Challenger,N/A,N/A,N/A,N/A,N/A,"29,353",R,0,61.07,38.93,
House,Florida,N/A,1966,District 11,N/A,N/A,N/A,"62,195","Pepper, Claude",Incumbent,N/A,N/A,N/A,N/A,N/A,"62,195",D,0,0,100,
House,Florida,N/A,1966,District 12,"47,226","Thompson, Mike",Challenger,"62,457","Fascell, Dante B.",Incumbent,N/A,N/A,N/A,N/A,N/A,"15,231",D,0,43.06,56.94,
House,Georgia,N/A,1966,District 1,"38,619","Carswell, Porter W.",Challenger,"53,413","Hagan, G. Elliott",Incumbent,N/A,N/A,N/A,N/A,N/A,"14,794",D,0,41.96,58.04,
House,Georgia,N/A,1966,District 2,N/A,N/A,N/A,"54,487","O'Neal, Emmett Maston Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"54,487",D,0,0,100,
House,Georgia,N/A,1966,District 3,"26,255","Mixon, Billy",Challenger,"42,424","Brinkley, Jack",Challenger,N/A,N/A,N/A,N/A,N/A,"16,169",D,0,38.23,61.77,
House,Georgia,N/A,1966,District 4,"55,249","Blackburn, Benjamin B.",Challenger,"54,889","MacKay, James A.",Challenger,N/A,N/A,N/A,N/A,N/A,360,R,0,50.16,49.84,
House,Georgia,N/A,1966,District 5,"55,423","Thompson, S. Fletcher",Challenger,"36,751","Lindsey, Archie",Challenger,N/A,N/A,N/A,N/A,N/A,"18,672",R,0,60.13,39.87,
House,Georgia,N/A,1966,District 6,"35,048","Jones, G. Paul Jr.",Challenger,"74,175","Flynt, John James Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"39,127",D,0,32.09,67.91,
House,Georgia,N/A,1966,District 7,"35,383","Chapin, E. Y. III",Challenger,"65,614","Davis, John W.",Incumbent,N/A,N/A,N/A,N/A,N/A,"30,231",D,0,35.03,64.97,
House,Georgia,N/A,1966,District 8,"17,926","Mattingly, Mack F.",Challenger,"60,059","Stuckey, W. S.",Challenger,N/A,N/A,N/A,N/A,N/A,"42,133",D,0,22.99,77.01,
House,Georgia,N/A,1966,District 9,N/A,N/A,N/A,"61,930","Landrum, Phil M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"61,930",D,0,0,100,
House,Georgia,N/A,1966,District 10,"28,247","Simkins, Leroy H. Jr.",Challenger,"54,141","Stephens, Robert G. Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,894",D,0,34.29,65.71,
House,Hawaii,N/A,1966,At Large,"67,281","Carroll, John S.",Challenger,"140,880","Mink, Patsy T.",Challenger,Democrat,"140,110","Matsunaga, Spark M.",Challenger,"62,473",770,D,34.11,32.32,67.68,"The other vote was: Kealoha, James K. (Republican) 62,473"
House,Idaho,N/A,1966,District 1,"70,410","McClure, James A.",Challenger,"65,446","White, Compton I. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,964",R,0,51.83,48.17,
House,Idaho,N/A,1966,District 2,"79,024","Hansen, George V.",Incumbent,"33,348","Brunt, A. W.",Challenger,N/A,N/A,N/A,N/A,N/A,"45,676",R,0,70.32,29.68,
House,Illinois,N/A,1966,District 1,"34,421","Reed, David R.",Challenger,"91,119","Dawson, William L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"56,698",D,0,27.42,72.58,
House,Illinois,N/A,1966,District 2,"57,629","Bixler, Philip G.",Challenger,"83,471","O'Hara, Barratt",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,842",D,0,40.84,59.16,
House,Illinois,N/A,1966,District 3,"77,442","Manion, Albert F.",Challenger,"83,857","Murphy, William T.",Incumbent,N/A,N/A,N/A,N/A,N/A,"6,415",D,0,48.01,51.99,
House,Illinois,N/A,1966,District 4,"125,365","Derwinski, Edward J.",Incumbent,"48,673","Rybacki, Ray J.",Challenger,N/A,N/A,N/A,N/A,N/A,"76,692",R,0,72.03,27.97,
House,Illinois,N/A,1966,District 5,"66,735","Kiltz, Walter K.",Challenger,"85,770","Kluczynski, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"19,035",D,0,43.76,56.24,
House,Illinois,N/A,1966,District 6,"63,374","DeCaro, Samuel A.",Challenger,"84,126","Ronan, Daniel J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"20,752",D,0,42.97,57.03,
House,Illinois,N/A,1966,District 7,"19,650","Day, Joseph D.",Challenger,"82,962","Annunzio, Frank",Incumbent,N/A,N/A,N/A,N/A,N/A,"63,312",D,0,19.15,80.85,
House,Illinois,N/A,1966,District 8,"63,377","Leszynski, John H.",Challenger,"94,631","Rostenkowski, Daniel",Challenger,N/A,N/A,N/A,N/A,N/A,"31,254",D,0,40.11,59.89,
House,Illinois,N/A,1966,District 9,"64,875","Storey, Richard C. Jr.",Challenger,"96,746","Yates, Sydney R.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,871",D,0,40.14,59.86,
House,Illinois,N/A,1966,District 10,"132,650","Collier, Harold R.",Incumbent,"58,376","Jirka, Frank J. Jr.",Challenger,N/A,N/A,N/A,N/A,N/A,"74,274",R,0,69.44,30.56,
House,Illinois,N/A,1966,District 11,"102,244","Hoellen, John J.",Challenger,"105,996","Pucinski, Roman C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,752",D,0,49.1,50.9,
House,Illinois,N/A,1966,District 12,"90,483","McClory, Robert",Incumbent,"40,502","Stern, Herbert L.",Challenger,N/A,N/A,N/A,N/A,N/A,"49,981",R,0,69.08,30.92,
House,Illinois,N/A,1966,District 13,"158,769","Rumsfeld, Donald",Incumbent,"50,107","McCabe, James L.",Challenger,N/A,N/A,N/A,N/A,N/A,"108,662",R,0,76.01,23.99,
House,Illinois,N/A,1966,District 14,"130,442","Erlenborn, John N.",Incumbent,"51,385","McCleary, Kenneth",Challenger,N/A,N/A,N/A,N/A,N/A,"79,057",R,0,71.74,28.26,
House,Illinois,N/A,1966,District 15,"102,018","Reid, Charlotte T.",Incumbent,"39,123","Boyer, Selwyn L.",Challenger,N/A,N/A,N/A,N/A,N/A,"62,895",R,0,72.28,27.72,
House,Illinois,N/A,1966,District 16,"89,990","Anderson, John Bayard",Incumbent,"33,274","Whiteford, Robert M.",Challenger,N/A,N/A,N/A,N/A,N/A,"56,716",R,0,73.01,26.99,
House,Illinois,N/A,1966,District 17,"104,240","Arends, Leslie C.",Incumbent,"50,350","Hughes, Bernard J.",Challenger,N/A,N/A,N/A,N/A,N/A,"53,890",R,0,67.43,32.57,
House,Illinois,N/A,1966,District 18,"80,293","Michel, Robert H.",Incumbent,"57,100","Cassidy, Thomas V.",Challenger,N/A,N/A,N/A,N/A,N/A,"23,193",R,0,58.44,41.56,
House,Illinois,N/A,1966,District 19,"77,895","Railsback, Tom",Challenger,"71,050","Schisler, Gale",Challenger,N/A,N/A,N/A,N/A,N/A,"6,845",R,0,52.3,47.7,
House,Illinois,N/A,1966,District 20,"102,609","Findley, Paul",Incumbent,"62,343","Wolfe, Richard R.",Challenger,N/A,N/A,N/A,N/A,N/A,"40,266",R,0,62.21,37.79,
House,Illinois,N/A,1966,District 21,"80,382","Beckmeyer, Bob",Challenger,"103,128","Gray, Kenneth J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,746",D,0,43.8,56.2,
House,Illinois,N/A,1966,District 22,"96,453","Springer, William L.",Incumbent,"55,818","Satterthwaite, Cameron B.",Challenger,N/A,N/A,N/A,N/A,N/A,"40,635",R,0,63.34,36.66,
House,Illinois,N/A,1966,District 23,"73,463","Jones, Leslie N.",Challenger,"95,156","Shipley, George E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"21,693",D,0,43.57,56.43,
House,Illinois,N/A,1966,District 24,"32,915","Guthrie, John S.",Challenger,"82,513","Price, Melvin",Incumbent,N/A,N/A,N/A,N/A,N/A,"49,598",D,0,28.52,71.48,
House,Indiana,N/A,1966,District 1,"50,804","Harrigan, Albert F.",Challenger,"71,040","Madden, Ray J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"20,236",D,0,41.7,58.3,
House,Indiana,N/A,1966,District 2,"97,161","Halleck, Charles A.",Incumbent,"71,825","McFadden, Ralph G.",Challenger,N/A,N/A,N/A,N/A,N/A,"25,336",R,0,57.5,42.5,
House,Indiana,N/A,1966,District 3,"59,731","Ehlers, Robert A.",Challenger,"75,321","Brademas, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"15,590",D,0,44.23,55.77,
House,Indiana,N/A,1966,District 4,"94,457","Adair, Edwin Ross",Incumbent,"54,331","Hayes, J. Byron",Challenger,N/A,N/A,N/A,N/A,N/A,"40,126",R,0,63.48,36.52,
House,Indiana,N/A,1966,District 5,"72,873","Bowman, Kenneth",Challenger,"76,176","Roush, J. Edward",Incumbent,N/A,N/A,N/A,N/A,N/A,"3,303",D,0,48.89,51.11,
House,Indiana,N/A,1966,District 6,"124,087","Bray, William G.",Incumbent,"63,342","Nicholson, James M.",Challenger,N/A,N/A,N/A,N/A,N/A,"60,745",R,0,66.2,33.8,
House,Indiana,N/A,1966,District 7,"79,864","Myers, John T.",Challenger,"67,135","Tipton, Elden C.",Challenger,N/A,N/A,N/A,N/A,N/A,"12,729",R,0,54.33,45.67,
House,Indiana,N/A,1966,District 8,"94,924","Zion, Roger H.",Challenger,"90,887","Denton, Winfield K.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,037",R,0,51.09,48.91,
House,Indiana,N/A,1966,District 9,"76,661","Lewis, John W.",Challenger,"89,392","Hamilton, Lee H.",Incumbent,N/A,N/A,N/A,N/A,N/A,"12,731",D,0,46.17,53.83,
House,Indiana,N/A,1966,District 10,"94,428","Roudebush, Richard L.",Incumbent,"54,515","Staton, Robert H.",Challenger,N/A,N/A,N/A,N/A,N/A,"39,913",R,0,63.4,36.6,
House,Indiana,N/A,1966,District 11,"52,096","Oakes, Paul R.",Challenger,"65,624","Jacobs, Andrew Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"13,528",D,0,44.25,55.75,
House,Iowa,N/A,1966,District 1,"64,795","Schwengel, Fred",Challenger,"60,534","Schmidhauser, John R.",Challenger,N/A,N/A,N/A,N/A,N/A,"4,261",R,0,51.7,48.3,
House,Iowa,N/A,1966,District 2,"65,079","Johnson, Robert M.L.",Challenger,"76,281","Culver, John C.",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,202",D,0,46.04,53.96,
House,Iowa,N/A,1966,District 3,"79,343","Gross, H. R.",Incumbent,"48,530","Touchae, L. A.",Challenger,N/A,N/A,N/A,N/A,N/A,"30,813",R,0,62.05,37.95,
House,Iowa,N/A,1966,District 4,"65,259","Kyl, John",Challenger,"61,074","Bandstra, Bert",Challenger,N/A,N/A,N/A,N/A,N/A,"4,185",R,0,51.66,48.34,
House,Iowa,N/A,1966,District 5,"46,981","Mahon, Don",Challenger,"72,875","Smith, Neal",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,894",D,0,39.2,60.8,
House,Iowa,N/A,1966,District 6,"73,274","Mayne, Wiley",Challenger,"53,917","Greigg, Stanley L.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,357",R,0,57.61,42.39,
House,Iowa,N/A,1966,District 7,"64,217","Scherle, William J.",Challenger,"44,529","Hansen, John R.",Challenger,N/A,N/A,N/A,N/A,N/A,"19,688",R,0,59.05,40.95,
House,Kansas,N/A,1966,District 1,"97,487","Dole, Robert",Incumbent,"44,569","Henkle, Berniece",Challenger,N/A,N/A,N/A,N/A,N/A,"52,918",R,0,68.63,31.37,
House,Kansas,N/A,1966,District 2,"85,128","Mize, Chester L.",Incumbent,"50,336","Wiles, Harry G.",Challenger,N/A,N/A,N/A,N/A,N/A,"34,792",R,0,62.84,37.16,
House,Kansas,N/A,1966,District 3,"60,107","Winn, Larry",Challenger,"51,108","Rainey, Marvin E.",Challenger,N/A,N/A,N/A,N/A,N/A,"8,999",R,0,54.05,45.95,
House,Kansas,N/A,1966,District 4,"86,944","Shriver, Garner E.",Challenger,"39,625","Gerling, Paul H.",Challenger,N/A,N/A,N/A,N/A,N/A,"47,319",R,0,68.69,31.31,
House,Kansas,N/A,1966,District 5,"86,944","Skubitz, Joe",Incumbent,"55,933","Bass, Delno E.",Challenger,N/A,N/A,N/A,N/A,N/A,"31,011",R,0,60.85,39.15,
